customer_id,location,spending_frequency,spending_amount
C00124,US,8,31.10703822902367
C00125,EU,3,18.85333588401673
C00126,EU,6,26.897099390879923
C00127,EU,1,19.21233001814448
C00128,US,2,13.480472158524151
C00129,Asia,10,29.32396935752732
C00130,US,5,23.393624753922808
C00131,Asia,1,18.980503696148208
C00132,EU,5,12.874736606070464
C00133,EU,8,27.09016499975187
C00134,US,10,45.342896683168455
C00135,Asia,3,46.503922634548836
C00136,Asia,4,14.221707763580698
C00137,US,1,25.893544778364003
C00138,US,5,12.294169517807498
C00139,Asia,5,54.01921923892486
C00140,US,4,17.151072971363654
C00141,Asia,5,15.468326161722901
C00142,EU,5,41.54414601819915
C00143,EU,8,9.994504213556242
C00144,US,6,10.669218048999422
C00145,EU,2,17.414045798103142
C00146,US,4,25.390415164871293
C00147,Asia,8,17.002239898188265
C00148,EU,2,13.141191123124932
C00149,US,5,25.151828762745772
C00150,Asia,0,9.866721124091653
C00151,Asia,5,28.700194212406117
C00152,EU,8,18.560290411434206
C00153,Asia,3,23.32598601914211
C00154,Asia,3,13.570095314151999
C00155,US,3,31.071067429533223
C00156,EU,2,50.09783721702896
C00157,EU,2,9.081520393620057
C00158,US,6,32.758985383627376
C00159,US,5,16.994830036878632
C00160,EU,1,22.994749561304044
C00161,US,5,8.89878700627111
C00162,US,6,20.965107728722064
C00163,US,7,53.77561002989832
C00164,EU,5,15.824583547865002
C00165,EU,2,27.203292828441125
C00166,US,7,43.26556243127708
C00167,Asia,1,20.19875994457555
C00168,EU,3,16.348632430579034
C00169,Asia,8,30.46826352615026
C00170,Asia,4,6.743531280086579
C00171,Asia,4,14.568134376386512
C00172,US,7,23.55324434597103
C00173,EU,6,21.67746283962274
C00174,Asia,7,11.709085010235
C00175,Asia,3,9.79387050090579
C00176,Asia,7,38.4034163460553
C00177,Asia,4,48.51332415376149
C00178,EU,6,20.033901688784173
C00179,US,4,23.298799630459236
C00180,US,5,17.684946408121718
C00181,Asia,5,14.368548859508863
C00182,US,8,19.59808142781449
C00183,Asia,1,23.067648669881923
C00184,US,7,14.181869295140853
C00185,Asia,5,23.738471892293713
C00186,EU,2,12.80919738697095
C00187,EU,6,25.501508706419045
C00188,EU,7,16.430650685377664
C00189,Asia,7,10.469723538120865
C00190,Asia,1,16.828140663864527
C00191,US,8,13.038130167478219
C00192,Asia,6,7.920779538677502
C00193,EU,3,13.059074017572293
C00194,US,7,8.394268540366113
C00195,Asia,6,36.849474908267084
C00196,EU,4,22.727783747835165
C00197,US,2,12.579860371354071
C00198,Asia,5,7.762725781094534
C00199,US,3,46.947948874862554
C00200,Asia,6,14.408298774316876
C00201,EU,8,39.841901388719926
C00202,US,3,31.76852057510951
C00203,EU,7,16.683023578862148
C00204,US,1,36.03094566457538
C00205,US,4,12.171229482087742
C00206,US,6,30.932428880139142
C00207,EU,6,8.623225015037166
C00208,EU,7,21.892881719732017
C00209,EU,3,34.377255051921345
C00210,EU,5,12.79076883165014
C00211,US,2,13.489026088561031
C00212,EU,2,15.500132097907128
C00213,US,5,36.27085551800823
C00214,EU,3,22.074938339123257
C00215,EU,6,17.986983013119406
C00216,EU,2,8.47672132601978
C00217,US,8,24.735405884968404
C00218,US,4,11.53997366930018
C00219,Asia,5,32.34313215118803
C00220,US,4,27.227742499145773
C00221,EU,7,11.529141741783855
C00222,US,4,32.10148275150067
C00223,EU,3,32.3796056313694
C00224,Asia,7,12.758943214507871
C00225,EU,4,17.029868569040843
C00226,EU,4,26.941348062538133
C00227,Asia,3,15.025248787550867
C00228,EU,5,14.0813114971832
C00229,EU,5,21.420785182403165
C00230,Asia,7,21.041790301869852
C00231,Asia,3,19.190134890207247
C00232,EU,4,21.573821863358045
C00233,US,6,4.0148797541068655
C00234,Asia,2,16.286913713704433
C00235,US,7,11.450492553485839
C00236,Asia,5,24.512158279898287
C00237,US,4,21.122058859472094
C00238,Asia,9,23.87729643094907
C00239,EU,3,12.190572220525308
C00240,EU,6,16.84321513773895
C00241,US,6,31.662875583565242
C00242,Asia,4,19.60699530808365
C00243,EU,7,21.016847618270294
C00244,EU,6,29.85952984783494
C00245,EU,7,29.376305068536734
C00246,US,5,21.726452196711527
C00247,EU,5,28.907263692387087
C00248,US,4,17.03734888254985
C00249,US,8,28.964827843198222
C00250,EU,7,22.044486251884802
C00251,Asia,6,9.546248766980057
C00252,US,9,21.447382699055918
C00253,Asia,5,15.075282848275124
C00254,US,8,16.398304605084622
C00255,Asia,4,12.142564244613785
C00256,EU,3,13.887833643706571
C00257,Asia,6,18.161532573015336
C00258,EU,2,15.960426188576463
C00259,US,3,26.689487818272266
C00260,EU,6,19.005653022733974
C00261,US,8,33.81328415654234
C00262,US,3,12.72611232717204
C00263,Asia,6,15.71936168975847
C00264,EU,3,48.85736631366565
C00265,US,1,38.91529807479579
C00266,US,3,8.486428789969974
C00267,Asia,6,14.037137563210521
C00268,EU,6,17.55736031929836
C00269,US,1,20.951619683659583
C00270,US,5,23.031161293132918
C00271,Asia,1,15.097541618471816
C00272,EU,5,17.820441340134842
C00273,EU,4,48.119024030427404
C00274,EU,4,60.21363519598109
C00275,Asia,3,18.317548989567104
C00276,EU,4,10.392347987566406
C00277,US,4,12.439281408377783
C00278,Asia,6,15.798625781017417
C00279,EU,5,15.044076953645078
C00280,EU,3,8.092154632312646
C00281,US,5,10.36131466232
C00282,US,8,27.991566782819007
C00283,Asia,5,17.460171975622796
C00284,US,4,58.26514073723823
C00285,EU,5,12.510857429745016
C00286,US,3,25.426629487733777
C00287,Asia,8,45.15110181373998
C00288,Asia,4,14.844820320652033
C00289,Asia,4,19.76736286391328
C00290,EU,6,19.878309571303365
C00291,Asia,5,27.741207298969616
C00292,US,8,11.364933608575875
C00293,US,3,35.55484298990397
C00294,EU,3,9.437078619398099
C00295,US,8,25.630538396727427
C00296,EU,3,18.253529082082242
C00297,Asia,6,29.230619150010575
C00298,Asia,5,17.095990934374758
C00299,EU,6,24.528864796685262
C00300,US,4,18.923612613943348
C00301,US,7,19.473816813725204
C00302,Asia,2,39.05367341333783
C00303,EU,5,25.316984308492753
C00304,Asia,9,57.868988994634826
C00305,US,5,22.70221534951657
C00306,EU,5,21.331864586166983
C00307,Asia,8,65.27755286557847
C00308,EU,3,19.846861445097115
C00309,Asia,1,48.3753807715572
C00310,Asia,5,21.620065244477825
C00311,US,4,17.00805209886162
C00312,EU,2,17.640489851179336
C00313,EU,9,25.136701872811816
C00314,EU,4,12.701475472897334
C00315,EU,2,9.183417487246118
C00316,Asia,3,26.31829103218045
C00317,US,3,17.502314348513593
C00318,Asia,6,43.2992223486604
C00319,Asia,3,14.047290508216165
C00320,US,4,16.519263301319462
C00321,US,4,24.240878945457595
C00322,EU,1,23.046985472753224
C00323,US,7,13.82032558537353
C00324,EU,5,13.989164032471733
C00325,US,8,24.196458757002265
C00326,US,5,23.215575137703542
C00327,Asia,7,12.110292386834336
C00328,EU,4,17.963056646847953
C00329,Asia,4,17.574231445997118
C00330,Asia,8,28.436360851773536
C00331,US,3,10.394537476490616
C00332,EU,7,31.942569081947568
C00333,Asia,13,26.851081246308528
C00334,US,6,23.22489722365733
C00335,Asia,7,31.83648364407185
C00336,Asia,8,31.9484761188095
C00337,EU,8,14.248551310598366
C00338,US,4,14.574162647564998
C00339,EU,3,15.872533529895916
C00340,US,5,13.146128103270012
C00341,Asia,8,32.864831720621844
C00342,EU,5,27.940153082911895
C00343,US,6,13.759511248892672
C00344,Asia,3,7.544257196437364
C00345,Asia,2,27.75854805898903
C00346,Asia,8,41.91317345651305
C00347,EU,2,12.158792700930205
C00348,US,5,16.50134601690446
C00349,US,6,27.84163624862525
C00350,US,7,18.434981939186716
C00351,Asia,8,31.390216558575833
C00352,EU,6,61.895749155957304
C00353,US,5,24.281588597103642
C00354,US,9,32.42080738198026
C00355,US,4,13.310802949494464
C00356,Asia,2,17.25527270769884
C00357,EU,5,16.312070306271217
C00358,US,5,21.270466851592587
C00359,Asia,4,38.721538879119485
C00360,US,6,22.536845748875056
C00361,EU,5,30.756443839319
C00362,Asia,4,8.096224660759534
C00363,EU,3,22.88136140066797
C00364,Asia,7,15.444632448527083
C00365,Asia,4,32.05148078188319
C00366,Asia,5,18.715798443880157
C00367,US,6,29.865370056866542
C00368,Asia,2,34.86425541250697
C00369,US,11,20.222322278439325
C00370,EU,10,7.544743170518448
C00371,Asia,1,33.19401604254949
C00372,US,1,19.079925328791028
C00373,EU,9,24.392330754663014
C00374,US,8,16.3254172682359
C00375,EU,5,13.21096985481954
C00376,US,4,25.348419128119907
C00377,EU,4,11.162196234735301
C00378,Asia,7,13.224158135591214
C00379,US,6,29.758813653416325
C00380,Asia,3,7.35484138302267
C00381,Asia,5,12.50957083509944
C00382,US,7,22.553386205502086
C00383,Asia,6,9.776439622868795
C00384,EU,4,27.75273368752419
C00385,EU,3,17.14895473822633
C00386,Asia,7,23.560382195919328
C00387,Asia,8,46.083927789848026
C00388,EU,6,34.895971683671526
C00389,EU,6,25.535311604768676
C00390,US,3,16.858978120671452
C00391,US,8,17.982924065047175
C00392,US,5,20.692084881212445
C00393,Asia,2,21.065506805297762
C00394,EU,8,21.365414232153594
C00395,EU,4,12.957021307310946
C00396,EU,6,14.446358111417103
C00397,US,6,26.66268083761786
C00398,EU,5,10.826787985916267
C00399,Asia,4,32.79935175120622
C00400,US,8,25.94118793281392
C00401,US,5,17.194973624586343
C00402,US,2,23.383938224559557
C00403,US,7,26.658271570736723
C00404,US,3,15.257460690325228
C00405,EU,9,16.354425186810914
C00406,Asia,0,26.792530724428765
C00407,Asia,7,24.099664105807957
C00408,US,6,20.47582588103626
C00409,Asia,5,29.789076671640807
C00410,Asia,3,8.613261865907615
C00411,US,1,48.32781514648125
C00412,US,5,19.448519010403565
C00413,Asia,6,18.746301173566902
C00414,Asia,2,13.683741884694621
C00415,US,3,29.51165398063114
C00416,US,5,31.228725143807274
C00417,Asia,8,18.774077629236093
C00418,US,2,14.961614126971142
C00419,US,6,30.541175184625835
C00420,US,4,16.350179735309474
C00421,US,3,33.47405155474141
C00422,US,6,30.983910639378113
C00423,EU,9,8.644019780470753
C00424,EU,7,9.04055018618013
C00425,EU,4,15.463871439634703
C00426,EU,8,25.24293062674473
C00427,Asia,7,15.297506593563515
C00428,EU,5,39.33849800383987
C00429,EU,2,14.302786329301352
C00430,EU,7,20.709813005717173
C00431,US,5,16.80719948358691
C00432,EU,3,24.553275507855936
C00433,EU,5,35.839963065243786
C00434,EU,2,29.289185160850867
C00435,Asia,5,9.837573812172893
C00436,US,7,12.53960491761748
C00437,EU,5,18.872074709616392
C00438,US,5,12.869459165250417
C00439,Asia,8,26.79577617634576
C00440,Asia,6,14.029072502913326
C00441,EU,2,11.600430052986955
C00442,Asia,5,11.66677802830952
C00443,US,3,19.214353157714456
C00444,Asia,5,18.75237905537579
C00445,EU,3,36.22576987322606
C00446,US,3,17.365002736307837
C00447,US,7,23.640274012423205
C00448,EU,6,15.89324006081298
C00449,EU,7,15.233506426873355
C00450,US,1,30.187668072579566
C00451,EU,0,15.387965552998653
C00452,Asia,5,17.508814486594137
C00453,Asia,7,23.66163349863884
C00454,Asia,5,14.319499224275656
C00455,US,4,57.74798213855841
C00456,EU,8,29.776937841363615
C00457,EU,3,18.937605549169767
C00458,EU,6,87.66364070091859
C00459,Asia,6,11.802932111607065
C00460,Asia,4,31.05296691712444
C00461,EU,3,21.02389685632783
C00462,EU,2,29.31776475303814
C00463,Asia,2,13.349677204854036
C00464,US,3,12.691334000109489
C00465,EU,8,15.31916093771059
C00466,US,7,48.82572645923805
C00467,US,4,22.099149031274834
C00468,US,7,43.34928607238372
C00469,Asia,8,18.995427368505556
C00470,Asia,6,31.068471196423264
C00471,EU,7,27.825550870806723
C00472,Asia,3,32.271091625757094
C00473,US,3,58.04620817736572
C00474,EU,4,12.407236122161036
C00475,US,5,11.12350657435307
C00476,Asia,4,15.158105094520245
C00477,Asia,5,21.746466404778843
C00478,EU,6,8.984435016999685
C00479,US,6,67.47389692862181
C00480,EU,7,14.291177249553073
C00481,US,6,25.100599560283293
C00482,Asia,5,16.654484766837783
C00483,US,3,14.733818261189457
C00484,EU,3,29.37011486815275
C00485,US,5,19.895069555017592
C00486,EU,6,10.665017779845355
C00487,Asia,4,20.30122506551166
C00488,EU,5,25.12975791179485
C00489,Asia,4,19.383280674912267
C00490,Asia,3,15.751801445562018
C00491,Asia,6,20.998305659867007
C00492,EU,6,17.535336855613448
C00493,US,4,18.850712478342043
C00494,US,2,26.13818933769899
C00495,US,7,11.99549145008261
C00496,Asia,2,54.994932429996005
C00497,EU,8,11.316933535511794
C00498,EU,3,25.157360494454366
C00499,EU,1,23.083191162649857
C00500,Asia,5,17.268365351444423
C00501,Asia,6,12.518816594513998
C00502,EU,3,11.584556429686483
C00503,EU,3,19.176542131692617
C00504,Asia,5,12.41539406438564
C00505,Asia,5,15.195018706627843
C00506,US,6,25.983915595481538
C00507,US,5,31.06004070657612
C00508,US,8,33.28396756689502
C00509,Asia,6,16.714947204718218
C00510,US,3,17.448603269771233
C00511,US,13,11.407426021741761
C00512,Asia,6,35.997223404574456
C00513,Asia,3,13.928584105319066
C00514,EU,7,20.46044238397903
C00515,EU,2,31.498912006519234
C00516,US,8,12.889764249510593
C00517,EU,6,17.39253373763135
C00518,Asia,4,14.004824268144658
C00519,Asia,6,8.865319139668555
C00520,US,2,21.969517309382347
C00521,US,4,14.024912908558942
C00522,US,5,13.720776555881642
C00523,EU,7,19.63075519261684
C00524,EU,5,24.839870045752292
C00525,Asia,3,20.656895714301307
C00526,EU,5,19.128729287702264
C00527,US,5,8.511128892240828
C00528,US,3,14.886678333252544
C00529,EU,5,13.006763743513268
C00530,US,3,11.460010062605646
C00531,EU,3,21.763002477131156
C00532,Asia,2,14.879477067298499
C00533,EU,6,18.437001235864468
C00534,EU,5,21.620948164184746
C00535,US,7,21.023189022752696
C00536,Asia,5,27.499660837704138
C00537,EU,5,11.371341423802551
C00538,Asia,8,13.653603303370597
C00539,US,7,27.14593137344705
C00540,EU,5,19.300926043142507
C00541,Asia,10,23.37749710632573
C00542,Asia,3,22.85808812729534
C00543,EU,1,18.124022601618027
C00544,US,5,28.073213360977576
C00545,Asia,3,21.04994456599364
C00546,Asia,5,20.61191882316253
C00547,EU,4,23.901837062522056
C00548,EU,8,31.438694711626155
C00549,EU,10,8.34177530845002
C00550,Asia,5,32.16569772639604
C00551,Asia,4,16.11706194729
C00552,EU,7,21.470484311905576
C00553,US,5,12.774929974073663
C00554,EU,4,25.2633734693738
C00555,US,3,18.38634239898892
C00556,Asia,3,54.81373132975034
C00557,EU,6,8.249531631442395
C00558,US,5,35.38620350755109
C00559,EU,7,25.352294316770518
C00560,EU,4,9.077757149475458
C00561,US,3,10.055802587825909
C00562,Asia,3,13.700468706713728
C00563,US,6,9.224562125821604
C00564,Asia,3,26.156089892104
C00565,US,7,18.28307849749561
C00566,Asia,3,13.641760692192769
C00567,EU,5,25.577397024134633
C00568,Asia,7,13.366170470280316
C00569,US,6,29.037097857999527
C00570,Asia,5,33.77460143863185
C00571,US,4,11.911112727994814
C00572,Asia,9,29.955598596956936
C00573,Asia,3,15.360153461040783
C00574,EU,5,19.859882982644713
C00575,US,9,5.846952775098278
C00576,EU,5,19.19310001271052
C00577,US,6,10.5171002067687
C00578,Asia,4,6.68950739349711
C00579,EU,7,33.31805447621062
C00580,Asia,7,20.581494007958927
C00581,EU,4,19.237337107325917
C00582,Asia,7,36.23720262658188
C00583,US,8,8.09205402341972
C00584,US,7,9.734248497915603
C00585,US,5,10.903987738031192
C00586,US,6,14.176986690451788
C00587,US,6,25.45050302674808
C00588,EU,5,14.137181006899473
C00589,Asia,4,14.786020731270137
C00590,US,4,20.309458819235076
C00591,US,5,34.48283684753768
C00592,EU,3,28.11812423209712
C00593,EU,5,18.07405342027897
C00594,EU,6,20.698890763688766
C00595,EU,7,29.037619979383138
C00596,Asia,4,21.04376684829294
C00597,Asia,3,22.734020957160705
C00598,EU,5,8.502515211212778
C00599,Asia,5,13.895874097661965
C00600,US,4,12.367970773820439
C00601,Asia,6,12.226691674156978
C00602,Asia,3,8.915991904880427
C00603,US,3,12.901043381362424
C00604,EU,2,10.362891794842827
C00605,Asia,4,35.93520120641487
C00606,US,7,22.4776851755953
C00607,Asia,8,8.815103996628428
C00608,EU,3,25.291424723807268
C00609,US,2,19.144945226797805
C00610,US,6,24.891759884936413
C00611,Asia,3,37.745385487183384
C00612,US,6,8.470108378218331
C00613,Asia,6,7.303668370029419
C00614,US,8,61.16138549387328
C00615,EU,4,20.561103308561385
C00616,Asia,4,25.977537868121683
C00617,US,5,33.97438041813226
C00618,US,7,23.571755043471907
C00619,US,8,16.982657332820185
C00620,Asia,7,11.806584552498787
C00621,EU,6,18.150767948268104
C00622,Asia,2,37.36159612867852
C00623,EU,3,23.580201328703755
C00624,Asia,6,18.030463256331167
C00625,US,4,22.92259106421904
C00626,Asia,3,19.136944134135074
C00627,Asia,7,16.84431306466796
C00628,Asia,4,15.670579717724422
C00629,EU,1,36.10968950308943
C00630,US,7,8.18060802135603
C00631,US,6,10.817942517212439
C00632,EU,4,19.909170106921113
C00633,EU,1,6.066415563851669
C00634,EU,5,14.268031201261094
C00635,US,5,15.371620123908178
C00636,EU,11,30.073781763116575
C00637,Asia,6,53.996086410361954
C00638,EU,4,31.09510205094866
C00639,Asia,5,38.78605821112272
C00640,US,6,5.818351297614208
C00641,Asia,6,12.87061191609684
C00642,US,4,18.217800178661722
C00643,US,5,17.222957813266532
C00644,EU,3,27.41533096719156
C00645,US,4,39.956136361367484
C00646,US,9,26.523898027754353
C00647,US,5,25.693854958684728
C00648,US,7,10.09329342725453
C00649,US,7,23.05584542714098
C00650,EU,5,14.921545901789566
C00651,US,3,22.030166138201956
C00652,EU,8,30.925229658220967
C00653,Asia,6,16.31600832506575
C00654,EU,8,8.62850461331057
C00655,Asia,5,10.100433510772621
C00656,EU,3,27.929113685941182
C00657,EU,3,14.385818084276007
C00658,Asia,4,19.287086807621954
C00659,US,7,12.414562187538568
C00660,US,3,22.50093059903186
C00661,Asia,6,22.12548540916866
C00662,Asia,5,14.242561824137868
C00663,Asia,4,23.784732189657472
C00664,EU,3,34.31614913525117
C00665,Asia,5,19.837455321970413
C00666,US,8,80.49550652736829
C00667,Asia,4,13.197215804845102
C00668,US,3,16.76397450490209
C00669,Asia,3,12.693140218946057
C00670,US,2,11.18223897903596
C00671,Asia,6,13.164922201407155
C00672,US,1,13.30882208550888
C00673,EU,8,10.082145391003444
C00674,US,4,18.661417842988822
C00675,US,3,21.08850902579714
C00676,Asia,10,14.026378506207157
C00677,Asia,4,38.23360695984675
C00678,EU,5,19.607603483054476
C00679,US,7,40.62027971959387
C00680,EU,6,16.768191683410418
C00681,US,9,14.89570824900048
C00682,EU,4,26.698243451143135
C00683,Asia,2,34.15225879465546
C00684,EU,4,16.669777489823847
C00685,EU,2,8.796309711888641
C00686,EU,10,22.584602486747574
C00687,US,2,10.239043968333831
C00688,Asia,11,21.673571454533384
C00689,US,5,16.08450276262181
C00690,US,7,30.126257064293338
C00691,EU,4,8.430611158975035
C00692,Asia,5,11.522847536354655
C00693,Asia,4,20.433920003412837
C00694,US,8,18.67189192855904
C00695,EU,8,9.84024560355116
C00696,US,5,16.54263890230794
C00697,US,5,17.901275456361088
C00698,US,6,10.595921563262953
C00699,US,6,28.481474013980797
C00700,EU,6,10.415166947046224
C00701,US,4,24.93721239587866
C00702,US,9,20.563149458446837
C00703,EU,6,33.970834470589274
C00704,EU,7,18.922107860539874
C00705,EU,8,25.79071174248993
C00706,EU,2,25.769647540267933
C00707,EU,6,16.911456732794328
C00708,US,5,10.68157945323943
C00709,Asia,3,16.85920366082052
C00710,Asia,6,17.903352917840948
C00711,US,4,23.79698056655241
C00712,Asia,7,15.612741419474224
C00713,US,3,9.39452527620777
C00714,EU,7,22.35191138555663
C00715,Asia,4,15.487455469760093
C00716,Asia,3,33.19966863127723
C00717,Asia,5,29.303697878628782
C00718,EU,8,30.790215730694946
C00719,Asia,3,12.037701691485365
C00720,US,7,16.421344531375006
C00721,EU,3,15.684667770324376
C00722,EU,3,8.16453789473452
C00723,EU,6,16.930290437770182
C00724,EU,3,32.833611693020806
C00725,Asia,3,31.384742178919037
C00726,EU,2,33.891169517097325
C00727,Asia,5,19.52417363423921
C00728,EU,6,10.126432056155856
C00729,Asia,3,17.38946608863996
C00730,US,2,17.56650704768454
C00731,Asia,3,37.50654248352962
C00732,US,4,35.63321285963525
C00733,Asia,4,61.704987114766574
C00734,EU,4,16.510740106453287
C00735,EU,4,18.6809008394912
C00736,Asia,3,15.014246316001396
C00737,EU,4,11.249435316022591
C00738,US,4,27.04363059805358
C00739,Asia,5,18.212046265640062
C00740,US,7,8.139748513720804
C00741,Asia,6,29.44857556108432
C00742,Asia,10,32.92513713531297
C00743,Asia,5,38.62428061454846
C00744,EU,9,31.69531477550234
C00745,US,5,31.17155613630317
C00746,EU,2,13.261069818152148
C00747,US,6,31.734651049277513
C00748,US,7,19.010772458999938
C00749,EU,6,13.33688064662568
C00750,EU,8,14.49380251501228
C00751,US,3,16.446281987699148
C00752,Asia,7,36.40009833853304
C00753,Asia,7,22.98674943984359
C00754,US,1,66.32495867234537
C00755,EU,3,36.744954517507885
C00756,US,4,12.164469149765804
C00757,EU,3,41.34649751575192
C00758,EU,3,10.02444899664979
C00759,EU,6,19.386789609733224
C00760,US,3,19.22563105435719
C00761,EU,1,31.71157083314263
C00762,EU,4,14.494362869486197
C00763,Asia,4,38.369783477354666
C00764,US,8,19.041235451319373
C00765,US,8,13.991571910308561
C00766,EU,5,16.434822019415613
C00767,Asia,7,19.86839448752333
C00768,EU,2,15.946107915524678
C00769,Asia,3,21.276766254184526
C00770,EU,2,23.202820654235524
C00771,EU,3,33.07769545332101
C00772,Asia,3,15.937511734045822
C00773,US,7,12.511993203839895
C00774,US,3,20.071477158396977
C00775,EU,3,23.823998382952535
C00776,US,6,36.74135170292988
C00777,EU,2,33.528642662018484
C00778,US,7,23.609614529231145
C00779,Asia,0,26.6883939242
C00780,EU,4,18.54225539593157
C00781,EU,4,20.789712682797816
C00782,US,7,15.364974845413132
C00783,EU,4,8.555758224223528
C00784,Asia,4,20.769373213578938
C00785,Asia,6,30.050641230713463
C00786,Asia,4,30.01273655540977
C00787,Asia,3,11.813270652709205
C00788,EU,6,12.675529178467135
C00789,Asia,5,23.48999467163647
C00790,US,1,23.163215351315067
C00791,Asia,2,15.96120754943905
C00792,US,3,13.320427961006041
C00793,EU,4,13.986855563882937
C00794,US,6,19.056182495878364
C00795,EU,3,37.82609219598025
C00796,Asia,4,15.209671829295772
C00797,Asia,2,12.996255412481595
C00798,US,8,9.103731877093919
C00799,Asia,5,11.156740857388032
C00800,US,5,54.51115516312059
C00801,Asia,6,10.592112435278825
C00802,Asia,6,34.06021421953102
C00803,Asia,4,18.628745996633544
C00804,Asia,3,39.487338565973715
C00805,US,6,26.503488059250202
C00806,Asia,4,23.688676869635227
C00807,EU,8,11.394469534241008
C00808,Asia,4,38.327836822689825
C00809,Asia,4,15.354517881664119
C00810,Asia,3,37.98239737187549
C00811,Asia,5,13.114876405385488
C00812,US,5,22.8375311703172
C00813,EU,7,50.77818811886851
C00814,US,6,18.801082479958144
C00815,US,7,14.420380018444163
C00816,EU,3,21.238570879203213
C00817,EU,3,14.544239354629612
C00818,EU,4,15.013085302988888
C00819,Asia,3,15.354786408777501
C00820,EU,5,10.068323976735979
